# file_a: data/qTMD/S32T48_pyquda_frontier.qTMD.300.GI_PDF.D.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# file_b: data/qTMD/S32T48_nobaryon_frontier.qTMD.300.GI_PDF.D.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz2	5.7396888732910156e-01	1.3126378680456652e-10	2.9360166672384138e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz3	5.4456424713134766e-01	1.8355111796809312e-10	1.4667322931786795e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz4	5.4175758361816406e-01	3.2161831601673677e-10	8.7392964926007140e+08
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz5	4.8684310913085938e-01	9.0162617121439649e-10	3.2096116652912050e+08
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-1	5.4767036437988281e-01	5.8164390485746942e-11	9.4159048140303001e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-2	4.5222473144531250e-01	7.2401400482039641e-11	6.2460771260563431e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-3	3.5408306121826172e-01	1.1440122396822017e-10	3.0950985394756217e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-4	3.0910086631774902e-01	3.9507344777269711e-10	7.8238835857070339e+08
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-5	1.2987065315246582e-01	2.6420876671108295e-10	4.9154558635248357e+08
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz0	5.7635498046875000e-01	4.9698189476480113e-11	1.1597102158852537e+10
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz1	5.0130271911621094e-01	4.2464552380249576e-11	1.1805204364979218e+10
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz2	4.3238449096679688e-01	3.6670538483826362e-11	1.1791059222037363e+10
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz3	3.9463996887207031e-01	4.1533945139148879e-11	9.5016249371430969e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz4	3.5020923614501953e-01	4.5824250220284970e-11	7.6424433452048674e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz5	3.0891418457031250e-01	6.1375592910552044e-11	4.1066489730178866e+09
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz-1	7.0420455932617188e-01	5.5538507207434293e-11	1.2679573051828592e+10
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz-2	6.0612487792968750e-01	6.0310659252852914e-11	1.0050045637679140e+10
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz-3	4.9130630493164062e-01	7.1096143172855566e-11	6.9104494703338680e+09
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz-4	3.6075639724731445e-01	8.7145129165901118e-11	4.1397195769889832e+09
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz-5	3.4995079040527344e-01	8.8567538769166389e-11	2.2026106424299927e+09
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz0	7.6514434814453125e-01	5.5472573241707076e-11	1.3736811758604277e+10
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz1	8.1704711914062500e-01	5.6624824115040267e-11	1.3037513656992035e+10
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz2	7.8660964965820312e-01	6.3691068528978717e-11	3.2446693196806078e+09
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz3	7.0360946655273438e-01	7.7477161254968261e-11	2.5542680065853453e+09
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz4	6.0517311096191406e-01	7.2095219014698716e-11	2.0825805405847747e+09
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz5	5.1214599609375000e-01	6.4828656013585301e-11	1.5958966514871061e+09
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz-1	1.8283004760742188e+00	2.9305642347848260e-10	1.5569966201538110e+09
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz-2	1.6164283752441406e+00	8.5024158061982562e-10	5.2776476515684384e+08
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz-3	1.3328170776367188e+00	1.6109332325061988e-10	4.5162228065917196e+09
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz-4	1.0424690246582031e+00	2.2338840716601947e-10	2.8391640542162871e+09
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz-5	7.8137779235839844e-01	3.5073101191496276e-10	1.6170379245868435e+09
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz0	1.8741760253906250e+00	1.3522387584922753e-10	7.2318135415428114e+09
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz1	1.6958084106445312e+00	1.6080657714562747e-10	5.9591413253879576e+09
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz2	1.3635978698730469e+00	1.9420108124504730e-10	4.4653857026377068e+09
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz3	9.8905181884765625e-01	2.0876312445361492e-10	3.3817974695762486e+09
