# file_a: data/qTMD/S32T48_pyquda_frontier.qTMD.300.GI_PDF.U.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# file_b: data/qTMD/S32T48_pycontract_frontier.qTMD.300.GI_PDF.U.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz2	2.5683082610449753e+09	2.8076554089254135e-01	4.7049717688675890e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz3	1.8980051774014006e+09	2.5830540361126003e-01	4.4999508459398956e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz4	1.5869847968162394e+09	2.7502793381315011e-01	5.7702676772258825e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz5	1.5215778736595597e+09	3.0667508798786408e-01	4.7350412402725973e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-1	4.2731351184506454e+09	1.8897371778699043e-01	1.3298378604642763e+10
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-2	3.7968257797192650e+09	2.2290003648841372e-01	1.0585776224919573e+10
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-3	3.0472532223071232e+09	2.7137213502901941e-01	7.5458253378280468e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-4	2.1783946557633123e+09	3.4038017918007962e-01	4.9298856540258865e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-5	1.3395117771471148e+09	4.4118924556412253e-01	3.0361387785741706e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz0	4.2628136744042473e+09	1.7201425261530451e-01	2.4781746916853882e+10
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz1	3.6835995037654648e+09	1.6224851410339489e-01	2.2701823916736271e+10
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz2	2.9249106601010075e+09	1.6167747666119892e-01	5.8231642195861158e+09
