# file_a: LQ2/data/c2pt/S64T64_gpt_lq2.c2pt.1050.ex.x33y37z39t1.1HYP_GSRC_W90_k3_T5.h5
# file_b: Aurora/data/c2pt/S64T64_pyquda_aurora.c2pt.1050.ex.x33y37z39t1.1HYP_GSRC_W90_k3_T5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX0PY-1PZ9	3.1580566406250000e+02	1.5164109689814242e-09	6.8099180355968246e+09
/SS/5/PX0PY-2PZ5	1.8764550781250000e+02	1.8189465519956975e-09	2.6217675773251352e+09
/SS/5/PX0PY-2PZ6	6.3734765625000000e+02	2.4225198140327741e-09	4.0591330140864272e+09
/SS/5/PX0PY-2PZ7	1.3223515625000000e+03	1.6640700565822180e-09	8.0930450144522963e+09
/SS/5/PX0PY-2PZ8	1.6823085937500000e+03	1.9057663798785630e-09	4.9974366546920795e+09
/SS/5/PX0PY-2PZ9	2.5922656250000000e+02	1.0656332781190565e-09	9.9475166148063602e+09
/SS/5/PX0PY0PZ5	1.0643125000000000e+03	1.6355789977525477e-09	4.5032407768122311e+09
/SS/5/PX0PY0PZ6	3.4722382812500000e+03	1.5020571082678210e-09	4.3529513894968863e+09
/SS/5/PX0PY0PZ7	6.3039453125000000e+03	1.5305503833349739e-09	9.4561250804192982e+09
/SS/5/PX0PY0PZ8	5.5948906250000000e+03	1.2502621423296738e-09	1.1072391100847036e+10
/SS/5/PX0PY0PZ9	7.3417187500000000e+02	1.3793972743867295e-09	1.1749386203134874e+10
/SS/5/PX0PY1PZ5	8.6864453125000000e+02	3.3839122956156885e-09	1.8866024121179652e+09
/SS/5/PX0PY1PZ6	2.7323593750000000e+03	3.5937541017012499e-09	1.7409503471752548e+09
/SS/5/PX0PY1PZ7	4.6470234375000000e+03	1.2778298234143008e-09	6.9842736264514580e+09
/SS/5/PX0PY1PZ8	4.3723281250000000e+03	1.8625337204857143e-09	9.4197199945158806e+09
/SS/5/PX0PY1PZ9	1.9037968750000000e+03	1.2446154058697373e-09	1.2818997238473442e+10
/SS/5/PX0PY2PZ5	4.0520117187500000e+02	9.9178230458936200e-10	7.0912864220224924e+09
/SS/5/PX0PY2PZ6	1.2590234375000000e+03	8.5338414203065441e-10	6.4619240121828041e+09
/SS/5/PX0PY2PZ7	2.1076640625000000e+03	4.8671847170792208e-09	1.7594477394559817e+09
/SS/5/PX0PY2PZ8	2.0325625000000000e+03	1.9095400536022244e-09	2.6639033465489130e+09
/SS/5/PX0PY2PZ9	1.5485546875000000e+03	1.6463518898274654e-09	4.5693792524457912e+09
/SS/5/PX1PY-1PZ5	4.7522070312500000e+02	8.9191428838643238e-10	7.7621387508567486e+09
/SS/5/PX1PY-1PZ6	1.6218046875000000e+03	7.2876079978930068e-10	1.6457880748895945e+10
/SS/5/PX1PY-1PZ7	3.4245625000000000e+03	2.2885486361894333e-09	5.7061324326597166e+09
/SS/5/PX1PY-1PZ8	3.6326171875000000e+03	3.9431747128887201e-09	4.3581113385095205e+09
/SS/5/PX1PY-1PZ9	1.0456250000000000e+03	5.6001637981032201e-09	6.8472490059292543e+08
/SS/5/PX1PY-2PZ5	1.4741113281250000e+02	1.8333051902354686e-09	2.0147267454023378e+09
/SS/5/PX1PY-2PZ6	5.3534960937500000e+02	3.3453373376139869e-09	2.3305475634417219e+09
/SS/5/PX1PY-2PZ7	1.3234140625000000e+03	4.2934153214523204e-09	2.1799816667565174e+09
