# file_a: LQ2/data/qTMD/S64T64_gpt_lq2_1e-12.qTMD.1050.GI_PDF.D.ex.x33y37z39t49.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# file_b: Aurora/data/qTMD/S64T64_pyquda_aurora_1e-12.qTMD.1050.GI_PDF.D.ex.x33y37z39t49.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX-1PY-1PZ-1/b_X/eta0/bT0/bz9	2.2991371154785156e-01	3.4280324566503725e-11	1.8535686671544840e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-1	1.1883850097656250e+00	7.0988070438109874e-12	1.0229835584777950e+11
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-10	1.4326763153076172e-01	2.0925353700862894e-11	6.3251351396265039e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-11	1.1615943908691406e-01	2.6149366787119222e-11	4.4421511248269472e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-12	8.3483695983886719e-02	3.1821476095152556e-11	2.5881826020807385e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-13	7.7181339263916016e-02	2.2341599299365507e-11	3.0705559848241138e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-14	7.6470375061035156e-02	2.8022213370002090e-11	1.7709902142025418e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-15	7.8835010528564453e-02	2.2045132288471114e-11	3.5760733706185374e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-16	9.7521901130676270e-02	1.7971762952301366e-10	5.4263959183919764e+08
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-17	1.0481977462768555e-01	1.6006996434822877e-10	6.5483724604106474e+08
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-18	9.5764160156250000e-02	8.1551418021218226e-11	8.2701450104240823e+08
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-19	8.7436676025390625e-02	5.4248999729716807e-11	8.5686800089309585e+08
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-2	9.9578857421875000e-01	7.5355683991595844e-12	7.9973512560863815e+10
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-20	6.9868087768554688e-02	2.1794156483842450e-11	2.2710973343931046e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-3	7.9512023925781250e-01	8.5952888678816326e-12	6.3015171948551460e+10
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-4	6.2712097167968750e-01	1.0554825745186601e-11	4.5803144982062477e+10
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-5	4.9713134765625000e-01	1.4206586550576856e-11	3.0210209780723896e+10
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-6	3.9608001708984375e-01	2.2524762193679474e-11	1.6978672792555197e+10
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-7	3.3133220672607422e-01	5.0635759716993764e-11	6.5434429853113565e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-8	2.3760986328125000e-01	3.6702561837790249e-11	2.8460384321930485e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz-9	1.8193817138671875e-01	2.5625777418350419e-11	7.0998108044298496e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz0	1.2862854003906250e+00	7.4305095573644946e-12	1.0796444426423407e+11
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz1	1.2003173828125000e+00	7.7210115504460145e-12	9.9354903993610947e+10
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz10	1.4773178100585938e-01	2.7695940140869961e-11	4.3662993105914192e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz11	1.1584854125976562e-01	6.0839829318476393e-11	1.3494161068560920e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz12	1.1442756652832031e-01	5.3723200560450365e-11	1.8584002715533102e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz13	1.1246681213378906e-01	7.8115733520078782e-11	9.9588380875282240e+08
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz14	1.0156440734863281e-01	3.3034845000692221e-11	1.4135650196158824e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz15	8.3713531494140625e-02	9.6211526066061176e-11	3.0169037209591061e+08
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz16	6.7113876342773438e-02	1.8917419332084954e-11	1.3654980585816982e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz17	6.2295913696289062e-02	1.3479441548601975e-11	1.5930664550541098e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz18	6.2492370605468750e-02	1.4665551262600095e-11	4.0497608538107052e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz19	6.3040733337402344e-02	3.2877888862377577e-11	1.1172672629473827e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz2	1.0001525878906250e+00	8.0761531625453736e-12	8.3317151933019028e+10
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz20	6.5417289733886719e-02	4.1712099351679606e-11	1.4304451934072590e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz3	7.7368164062500000e-01	8.7140558288140710e-12	4.6747909309298309e+10
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz4	5.6962585449218750e-01	1.0074596266378491e-11	3.1602104944774670e+10
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz5	4.0431976318359375e-01	1.1861047193579991e-11	2.0525504664036865e+10
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz6	3.3756637573242188e-01	1.4092102378214103e-11	1.2371418384180645e+10
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz7	2.7856063842773438e-01	1.7758694923865364e-11	6.0779724857937813e+09
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz8	2.2883987426757812e-01	1.2496707412766870e-11	1.8312013453543053e+10
/SS/5/PX-1PY-1PZ-2/b_X/eta0/bT0/bz9	1.8598937988281250e-01	2.1361259804447422e-11	4.1565202699519944e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-1	1.6146240234375000e+00	5.8086036254637613e-12	2.7797111449631543e+11
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-10	2.2738456726074219e-01	2.1304969095811105e-11	1.0672841919561836e+10
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-11	1.9689083099365234e-01	3.6096336135247909e-11	5.4545932378269644e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-12	1.6671133041381836e-01	5.7871897046354910e-11	2.8806957940273490e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-13	1.2691760063171387e-01	2.6361821926611341e-10	1.9193494526160115e+08
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-14	9.0373039245605469e-02	7.8481755541189800e-11	8.4163095985443103e+08
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-15	9.1712951660156250e-02	5.5269482947948250e-11	1.5068091632578549e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-16	1.0042142868041992e-01	5.8025089668077295e-11	1.5217717694146514e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-17	1.0236358642578125e-01	3.7836708003360171e-11	2.0297777478186584e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-18	8.8756084442138672e-02	3.4445161918506470e-11	1.8384688957186306e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-19	7.8905105590820312e-02	7.9553357943665445e-11	7.5525000552504563e+08
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-2	1.3261108398437500e+00	5.7498952137515275e-12	2.3063217511724481e+11
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-20	7.9007625579833984e-02	1.0446881055250070e-10	7.0160149871328950e+08
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-3	1.0361022949218750e+00	5.8615769556604490e-12	1.7371596746425714e+11
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-4	8.0450439453125000e-01	6.1515253572834185e-12	1.2862574091466638e+11
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-5	6.4343261718750000e-01	6.4667254598561434e-12	9.3076193986556625e+10
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-6	5.0976562500000000e-01	7.1405325424119923e-12	7.1390421088649902e+10
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-7	4.0243530273437500e-01	8.4185626188405982e-12	4.7803327118305412e+10
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-8	3.2331466674804688e-01	1.0467541916351246e-11	3.0887353433283142e+10
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz-9	2.6770401000976562e-01	1.4154692143743111e-11	1.8912739838577171e+10
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz0	1.7794189453125000e+00	5.9375795215261479e-12	2.9968759809639270e+11
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz1	1.6840820312500000e+00	6.0833239725393916e-12	2.7683582838133893e+11
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz10	2.1430587768554688e-01	1.0588302461902158e-11	2.0239871165056183e+10
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz11	1.7928695678710938e-01	1.2928482156378600e-11	1.3867595176178785e+10
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz12	1.5284538269042969e-01	1.6531012075006492e-11	9.2459785279280701e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz13	1.2809181213378906e-01	2.0846741601804120e-11	6.1444524319668131e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz14	1.0329866409301758e-01	2.4515472354475336e-11	4.2136110044871421e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz15	7.7675819396972656e-02	2.2783380480386999e-11	3.2015345638951044e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz16	7.9812049865722656e-02	1.1413419125240817e-11	6.9928256370799541e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz17	7.5968742370605469e-02	1.0604142675332671e-11	2.5343437050166831e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz18	7.4934005737304688e-02	1.3234286039803338e-11	5.6621116932136526e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz19	1.1312985420227051e-01	8.2137171079450028e-11	1.3773283486089597e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz2	1.4395446777343750e+00	6.2612395966192420e-12	2.2991368650253497e+11
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz20	1.1094903945922852e-01	3.1094736529443426e-11	3.5680971071799083e+09
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz3	1.1612854003906250e+00	6.4596189575234840e-12	1.7977614593475085e+11
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz4	9.0922546386718750e-01	6.6754180183951966e-12	1.3620502287072800e+11
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz5	6.9822692871093750e-01	6.9185157332229118e-12	1.0092149178154379e+11
